feed,title,long_url,short_url
gNews,Proofpoint's people-centric cybersecurity approach | Technology & AI - Business Chief,https://www.businesschief.com/technology-and-ai/proofpoints-people-centric-cybersecurity-approach,https://j.mp/3gEyvcr
