feed,title,long_url,short_url
gNews,Japan Puts 2 Billion Yen into AI Matchmaking | Avast - Security Boulevard,https://securityboulevard.com/2020/12/japan-puts-2-billion-yen-into-ai-matchmaking-avast/,https://j.mp/375dqVg
