feed,title,long_url,short_url
gNews,Kopi Chat Deep Dive - Finding light: The dark side of AI in cybersecurity | e27 - e27,https://e27.co/event/kopi-chat-deep-dive-finding-light-the-dark-side-of-ai-in-cybersecurity/,https://j.mp/3wizuoX
