feed,title,long_url,short_url
NVD-NIST,CVE-2020-13545 (softmaker_office),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-13545,https://j.mp/39lVqG6
NVD-NIST,CVE-2020-16018 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16018,https://j.mp/3oyG9be
NVD-NIST,CVE-2020-16022 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16022,https://j.mp/3sgOtyv
NVD-NIST,CVE-2020-16023 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16023,https://j.mp/2Xyj1xE
NVD-NIST,CVE-2020-16024 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16024,https://j.mp/2XtelsP
NVD-NIST,CVE-2020-16026 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16026,https://j.mp/3i1a7Ct
NVD-NIST,CVE-2020-16028 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16028,https://j.mp/3nvkqzz
NVD-NIST,CVE-2020-16030 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16030,https://j.mp/39jFi85
NVD-NIST,CVE-2020-16031 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16031,https://j.mp/38zfNjX
NVD-NIST,CVE-2020-16032 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16032,https://j.mp/38yIBsM
NVD-NIST,CVE-2020-16033 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16033,https://j.mp/39lLVGL
NVD-NIST,CVE-2020-16034 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16034,https://j.mp/3oMDcnq
NVD-NIST,CVE-2020-16035 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16035,https://j.mp/38yIBcg
NVD-NIST,CVE-2020-16043 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-16043,https://j.mp/39lViq6
NVD-NIST,CVE-2020-24900 (krpano),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-24900,https://j.mp/2LDCHxF
NVD-NIST,CVE-2020-24901 (krpano),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-24901,https://j.mp/38wsNXx
NVD-NIST,CVE-2020-24902 (quixplorer),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-24902,https://j.mp/3bAu3eh
NVD-NIST,CVE-2020-26085 (jabber),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-26085,https://j.mp/2LlXPZn
NVD-NIST,CVE-2020-29041 (web-sesame),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-29041,https://j.mp/2LlXQfT
NVD-NIST,CVE-2020-35203 (policy_authority_for_unified_communications),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-35203,https://j.mp/2XwLl3C
NVD-NIST,CVE-2020-35204 (policy_authority_for_unified_communications),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-35204,https://j.mp/2XssMxw
NVD-NIST,CVE-2020-35719 (policy_authority_for_unified_communications),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-35719,https://j.mp/2LqmRq6
NVD-NIST,CVE-2020-35720 (policy_authority_for_unified_communications),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-35720,https://j.mp/38vC6qB
NVD-NIST,CVE-2020-35721 (policy_authority_for_unified_communications),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-35721,https://j.mp/3oADldM
NVD-NIST,CVE-2020-35723 (policy_authority_for_unified_communications),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-35723,https://j.mp/2LDkTCO
NVD-NIST,CVE-2020-35724 (policy_authority_for_unified_communications),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-35724,https://j.mp/38yIBJi
NVD-NIST,CVE-2020-35725 (policy_authority_for_unified_communications),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-35725,https://j.mp/3btzco5
NVD-NIST,CVE-2020-35726 (policy_authority_for_unified_communications),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-35726,https://j.mp/2LKCOri
NVD-NIST,CVE-2020-35727 (policy_authority_for_unified_communications),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-35727,https://j.mp/2XycSBL
NVD-NIST,CVE-2020-36176 (ithemes_security),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-36176,https://j.mp/3qgx7Al
NVD-NIST,CVE-2020-4336 (websphere_extreme_scale),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-4336,https://j.mp/2K49QSy
NVD-NIST,CVE-2021-21106 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-21106,https://j.mp/39mpbqf
