feed,title,long_url,short_url
TheHackerNews,Tesla Ransomware Hacker Pleads Guilty; Swiss Hacktivist Charged for Fraud,https://thehackernews.com/2021/03/tesla-ransomware-hacker-pledges-guilty.html,https://j.mp/38UmMn6
