feed,title,long_url,short_url
NVD-NIST,CVE-2020-19107 (online_book_store_project_in_php),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-19107,https://j.mp/3usYDgn
NVD-NIST,CVE-2020-19108 (online_book_store_project_in_php),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-19108,https://j.mp/3nVbDc6
NVD-NIST,CVE-2020-19109 (online_book_store_project_in_php),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-19109,https://j.mp/2SzjgJL
NVD-NIST,CVE-2020-19110 (online_book_store_project_in_php),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-19110,https://j.mp/33ob1Cj
NVD-NIST,CVE-2020-19112 (online_book_store_project_in_php),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-19112,https://j.mp/33lWyXL
NVD-NIST,CVE-2020-19114 (online_book_store_project_in_php),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-19114,https://j.mp/3es1PDx
NVD-NIST,CVE-2020-4883 (qradar_security_information_and_event_manager),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-4883,https://j.mp/2RACIp2
NVD-NIST,CVE-2020-4929 (qradar_security_information_and_event_manager),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-4929,https://j.mp/3uubIpK
NVD-NIST,CVE-2020-4932 (qradar_security_information_and_event_manager),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-4932,https://j.mp/3nUiyT0
NVD-NIST,CVE-2020-4979 (qradar_security_information_and_event_manager),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-4979,https://j.mp/3upfwIK
NVD-NIST,CVE-2020-4993 (qradar_security_information_and_event_manager),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-4993,https://j.mp/2R0YFgZ
NVD-NIST,CVE-2020-5013 (qradar_security_information_and_event_manager),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-5013,https://j.mp/2PZwuP5
NVD-NIST,CVE-2021-20397 (qradar_security_information_and_event_manager),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-20397,https://j.mp/3tq13eh
NVD-NIST,CVE-2021-20401 (qradar_security_information_and_event_manager),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-20401,https://j.mp/3uvqrk6
