feed,title,long_url,short_url
PacketstormSecurity,Biggest ISPs Paid For 8.5 Million Fake FCC Comments Opposing Net Neutrality,https://packetstormsecurity.com/news/view/32269/Biggest-ISPs-Paid-For-8.5-Million-Fake-FCC-Comments-Opposing-Net-Neutrality.html,https://j.mp/33oxCPh
PacketstormSecurity,Critical Cisco Bugs Threaten Corporate Networks,https://packetstormsecurity.com/news/view/32266/Critical-Cisco-Bugs-Threaten-Corporate-Networks.html,https://j.mp/3esDH3C
PacketstormSecurity,New Moriya Rootkit Stealthily Backdoors Windows,https://packetstormsecurity.com/news/view/32267/New-Moriya-Rootkit-Stealthily-Backdoors-Windows.html,https://j.mp/3tn0vG4
PacketstormSecurity,Ryuk Ransomware Attack Sprung By Frugal Student,https://packetstormsecurity.com/news/view/32268/Ryuk-Ransomware-Attack-Sprung-By-Frugal-Student.html,https://j.mp/3eoauql
PacketstormSecurity,Epic Games Easy Anti-Cheat 4.0 Local Privilege Escalation,https://packetstormsecurity.com/files/162503/ZSL-2021-5652.txt,https://j.mp/3o8mBeF
PacketstormSecurity,Falco 0.28.1,https://packetstormsecurity.com/files/162502/falco-0.28.1-x86_64.tar.gz,https://j.mp/3ttp3xl
PacketstormSecurity,WifiHotSpot 1.0.0.0 Unquoted Service Path,https://packetstormsecurity.com/files/162500/wifihotspot1000-unquotedpath.txt,https://j.mp/3eZbfW5
PacketstormSecurity,Android Memory Disclosure / Out-Of-Bounds Write / Double-Free,https://packetstormsecurity.com/files/162499/GS20210507153817.tgz,https://j.mp/3nXxPCp
PacketstormSecurity,Red Hat Security Advisory 2021-1518-01,https://packetstormsecurity.com/files/162498/RHSA-2021-1518-01.txt,https://j.mp/3eoLy22
PacketstormSecurity,Voting System 1.0 Shell Upload,https://packetstormsecurity.com/files/162497/votingsystem10-shell.txt,https://j.mp/3uGmIAB
PacketstormSecurity,Human Resource Information System 0.1 Remote Code Execution,https://packetstormsecurity.com/files/162496/hris01-exec.txt,https://j.mp/3txtFSN
PacketstormSecurity,Voting System 1.0 SQL Injection,https://packetstormsecurity.com/files/162495/votingsystem10bypass-sql.txt,https://j.mp/2SArbXh
PacketstormSecurity,Sandboxie Plus 0.7.4 Unquoted Service Path,https://packetstormsecurity.com/files/162494/sandboxieplus075-unquotedpath.txt,https://j.mp/3vNM7Iz
PacketstormSecurity,Sandboxie 5.49.7 Denial Of Service,https://packetstormsecurity.com/files/162501/sandboxies5497-dos.txt,https://j.mp/3xUEQZu
