feed,title,long_url,short_url
gNews,Follow Up: The Microsoft Exchange Attack | ARIA Cybersecurity - Security Boulevard,https://securityboulevard.com/2021/05/follow-up-the-microsoft-exchange-attack-aria-cybersecurity/,https://j.mp/3uLwPUE
