feed,title,long_url,short_url
gNews,3 ways to fill worrying cybersecurity gaps | World Economic Forum - World Economic Forum,https://www.weforum.org/agenda/2021/01/3-ways-to-fill-worrying-cybersecurity-gaps/,https://j.mp/2OQNJkH
