feed,title,long_url,short_url
gNews,Acronis Launches Cyber Protect 15 Cybersecurity Solution | Security News - SecurityInformed,https://www.securityinformed.com/news/acronis-announces-cyber-protect-15-co-420-ga-co-14053-ga-co-1599725396-ga-npr.1599727611.html,https://j.mp/3dnAf87
