feed,title,long_url,short_url
GithubAdvisories,[GHSA-8qm2-24qc-c4qg] Malicious Package in freshdom,https://github.com/advisories/GHSA-8qm2-24qc-c4qg,https://j.mp/2YVpUu8
GithubAdvisories,[GHSA-92px-q4w8-hrr5] Malicious Package in impala,https://github.com/advisories/GHSA-92px-q4w8-hrr5,https://j.mp/2EDpt0J
GithubAdvisories,[GHSA-c8h6-89q2-mgv8] Malicious Package in dossier,https://github.com/advisories/GHSA-c8h6-89q2-mgv8,https://j.mp/3btCuWJ
GithubAdvisories,[GHSA-vp8g-53fw-r9f2] Malicious Package in dynamo-schema,https://github.com/advisories/GHSA-vp8g-53fw-r9f2,https://j.mp/3lCqBSN
GithubAdvisories,[GHSA-4rx9-58m7-gr8w] Malicious Package in css_transform_step,https://github.com/advisories/GHSA-4rx9-58m7-gr8w,https://j.mp/3hP4BSz
GithubAdvisories,[GHSA-45cp-hpc9-8347] Malicious Package in css_transform_support,https://github.com/advisories/GHSA-45cp-hpc9-8347,https://j.mp/3lHP60K
GithubAdvisories,[GHSA-x9gm-qxhh-rf75] Malicious Package in cordova-plugin-china-picker,https://github.com/advisories/GHSA-x9gm-qxhh-rf75,https://j.mp/2YRpq8g
GithubAdvisories,[GHSA-3fv6-q5xv-fhpw] Malicious Package in coffee-project,https://github.com/advisories/GHSA-3fv6-q5xv-fhpw,https://j.mp/3bjjji7
GithubAdvisories,[GHSA-2q6w-rxf3-4wc9] Malicious Package in codify,https://github.com/advisories/GHSA-2q6w-rxf3-4wc9,https://j.mp/2QMfvfG
GithubAdvisories,[GHSA-hfc6-79wv-5hpw] Malicious Package in blingjs,https://github.com/advisories/GHSA-hfc6-79wv-5hpw,https://j.mp/2YVFgyW
GithubAdvisories,[GHSA-m25q-fwg4-9v2p] Malicious Package in awesome_react_utility,https://github.com/advisories/GHSA-m25q-fwg4-9v2p,https://j.mp/2EVvcPf
