feed,title,long_url,short_url
gNews,"Privacy & Cybersecurity Update - August 2020 | Skadden, Arps, Slate, Meagher & Flom LLP - JD Supra",https://www.jdsupra.com/legalnews/privacy-cybersecurity-update-august-2020-72304/,https://j.mp/2GcsW6C
