feed,title,long_url,short_url
NVD-NIST,CVE-2020-27574 (rumpus),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-27574,https://j.mp/3bHJpNw
NVD-NIST,CVE-2020-27575 (rumpus),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-27575,https://j.mp/3qECc4X
NVD-NIST,CVE-2021-21167 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-21167,https://j.mp/2NawB8S
NVD-NIST,CVE-2021-21182 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-21182,https://j.mp/3qENF4M
NVD-NIST,CVE-2021-21190 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-21190,https://j.mp/3qJ9AaV
NVD-NIST,CVE-2021-21354 (pollbot),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-21354,https://j.mp/30JkN0p
NVD-NIST,CVE-2021-24089 (high_efficiency_video_coding),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-24089,https://j.mp/3lcQOaB
NVD-NIST,CVE-2021-24110 (high_efficiency_video_coding),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-24110,https://j.mp/3eE6NgZ
NVD-NIST,"CVE-2021-26867 (windows_10, windows_server_2016)",https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-26867,https://j.mp/2PMR8Bl
NVD-NIST,CVE-2021-26902 (high_efficiency_video_coding),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-26902,https://j.mp/2OOpJyE
NVD-NIST,CVE-2021-27047 (high_efficiency_video_coding),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-27047,https://j.mp/30Aw5Er
NVD-NIST,CVE-2021-27048 (high_efficiency_video_coding),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-27048,https://j.mp/3coarbS
NVD-NIST,CVE-2021-27049 (high_efficiency_video_coding),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-27049,https://j.mp/3bFNUIs
NVD-NIST,CVE-2021-27050 (high_efficiency_video_coding),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-27050,https://j.mp/3rGXBMt
NVD-NIST,CVE-2021-27051 (high_efficiency_video_coding),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-27051,https://j.mp/2PYR6qj
NVD-NIST,CVE-2021-27061 (high_efficiency_video_coding),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-27061,https://j.mp/3cpjaKP
NVD-NIST,CVE-2021-27062 (high_efficiency_video_coding),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-27062,https://j.mp/3cpjauj
