feed,title,long_url,short_url
gNews,ECS Recognized as CAP Federal Services Preferred Employer; Aaron Burciaga Quoted - ExecutiveGov,https://www.executivegov.com/2020/12/ecs-recognized-as-cap-federal-services-preferred-employer-aaron-burciaga-quoted/,https://j.mp/3mnNQit
