feed,title,long_url,short_url
NVD-NIST,CVE-2020-25845 (nhiservisignadapter),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25845,https://j.mp/3hJcABc
NVD-NIST,CVE-2020-25846 (nhiservisignadapter),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-25846,https://j.mp/2XcSpCf
NVD-NIST,CVE-2020-35911 (lock_api),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-35911,https://j.mp/397ff3A
NVD-NIST,CVE-2020-35912 (lock_api),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-35912,https://j.mp/3pSnyHr
NVD-NIST,CVE-2020-35913 (lock_api),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-35913,https://j.mp/3hJ3hBn
NVD-NIST,CVE-2020-35914 (lock_api),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-35914,https://j.mp/3nhujAW
NVD-NIST,CVE-2020-4909 (cloud_pak_system),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-4909,https://j.mp/3oi90k2
NVD-NIST,CVE-2020-4910 (cloud_pak_system),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-4910,https://j.mp/3oj9NRR
NVD-NIST,CVE-2020-4912 (cloud_pak_system),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-4912,https://j.mp/3ojNtY3
NVD-NIST,CVE-2020-4913 (cloud_pak_system),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-4913,https://j.mp/3ojNuez
NVD-NIST,CVE-2020-4916 (cloud_pak_system),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-4916,https://j.mp/3hWNgYN
