feed,title,long_url,short_url
PacketstormSecurity,Google Project Zero Cuts Bug Disclosure Timeline To A 30-Day Grace Period,https://packetstormsecurity.com/news/view/32202/Google-Project-Zero-Cuts-Bug-Disclosure-Timeline-To-A-30-Day-Grace-Period.html,https://j.mp/3mRexhq
PacketstormSecurity,Facebook Faces Mass Legal Action Over Data Leak,https://packetstormsecurity.com/news/view/32204/Facebook-Faces-Mass-Legal-Action-Over-Data-Leak.html,https://j.mp/3e6zAIY
PacketstormSecurity,Flaw Allows Attackers To Brick Kubernetes Clusters,https://packetstormsecurity.com/news/view/32203/Flaw-Allows-Attackers-To-Brick-Kubernetes-Clusters.html,https://j.mp/3doqcBh
PacketstormSecurity,US Government Strikes Back At Kremlin For SolarWinds Hack Campaign,https://packetstormsecurity.com/news/view/32205/US-Government-Strikes-Back-At-Kremlin-For-SolarWinds-Hack-Campaign.html,https://j.mp/3ghPvXt
PacketstormSecurity,"Swinburne University Confirms Over 5,000 Individuals Affected In Data Breach",https://packetstormsecurity.com/news/view/32207/Swinburne-University-Confirms-Over-5-000-Individuals-Affected-In-Data-Breach.html,https://j.mp/3uZbKFI
PacketstormSecurity,Bitcoin Tumbles After Turkey Bans Crypto Payments Citing Risks,https://packetstormsecurity.com/news/view/32206/Bitcoin-Tumbles-After-Turkey-Bans-Crypto-Payments-Citing-Risks.html,https://j.mp/3don8oP
PacketstormSecurity,GetSimple CMS My SMTP Contact 1.1.1 CSRF / Remote Code Execution,https://packetstormsecurity.com/files/162215/gsCMS-SmtpPlugin-CSRF2RCE.py.txt,https://j.mp/3gfp5FW
PacketstormSecurity,glFTPd 2.11a Denial Of Service,https://packetstormsecurity.com/files/162213/glftpd211a-dos.txt,https://j.mp/2OYMmkm
PacketstormSecurity,Linux/x86 execve(/bin/sh) Shellcode,https://packetstormsecurity.com/files/162211/17linuxexecvebinsh-shellcode.txt,https://j.mp/3dlLy2j
PacketstormSecurity,Linux/x64 execve(/bin/sh) Shellcode,https://packetstormsecurity.com/files/162210/21linuxexecvebinsh-shellcode.txt,https://j.mp/3mSNZwe
