feed,title,long_url,short_url
gNews,CyberSec&AI Connected: Alex Halderman On Election Hacking | Avast - Security Boulevard,https://securityboulevard.com/2020/09/cybersecai-connected-alex-halderman-on-election-hacking-avast/,https://j.mp/36P6fAR
