feed,title,long_url,short_url
gNews,Announcing CyberSec&AI Connected Technical Workshop | Avast - Security Boulevard,https://securityboulevard.com/2020/09/announcing-cybersecai-connected-technical-workshop-avast/,https://j.mp/2QSVC6Q
