feed,title,long_url,short_url
NVD-NIST,CVE-2020-15960 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-15960,https://j.mp/33VsUIK
NVD-NIST,CVE-2020-15961 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-15961,https://j.mp/3iZOxha
NVD-NIST,CVE-2020-15962 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-15962,https://j.mp/2RUx6CG
NVD-NIST,CVE-2020-15963 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-15963,https://j.mp/3kMcI34
NVD-NIST,CVE-2020-15964 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-15964,https://j.mp/2RYLXMF
NVD-NIST,CVE-2020-15965 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-15965,https://j.mp/2FR3c02
NVD-NIST,CVE-2020-15966 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-15966,https://j.mp/32YfrjW
NVD-NIST,CVE-2020-6532 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-6532,https://j.mp/3csLprL
NVD-NIST,CVE-2020-6537 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-6537,https://j.mp/3mOVKD0
NVD-NIST,CVE-2020-6538 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-6538,https://j.mp/3kMcAR8
NVD-NIST,CVE-2020-6539 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-6539,https://j.mp/3mLZnK2
NVD-NIST,CVE-2020-6540 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-6540,https://j.mp/33016nl
NVD-NIST,CVE-2020-6541 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-6541,https://j.mp/3cvkETK
NVD-NIST,CVE-2020-6542 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-6542,https://j.mp/2EtOUl4
NVD-NIST,CVE-2020-6543 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-6543,https://j.mp/330CVoQ
NVD-NIST,CVE-2020-6544 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-6544,https://j.mp/363WH4t
NVD-NIST,CVE-2020-6545 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-6545,https://j.mp/3cvqnc3
NVD-NIST,CVE-2020-6546 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-6546,https://j.mp/3cw32qs
