feed,title,long_url,short_url
PacketstormSecurity,Microsoft Leaks 6.5TB In Bing Search Data Via Unsecured Elastic Server,https://packetstormsecurity.com/news/view/31604/Microsoft-Leaks-6.5TB-In-Bing-Search-Data-Via-Unsecured-Elastic-Server.html,https://j.mp/2RT1sWk
PacketstormSecurity,Facebook Shuts Down Russians Posting As Journalists,https://packetstormsecurity.com/news/view/31606/Facebook-Shuts-Down-Russians-Posting-As-Journalists.html,https://j.mp/3mSwXhk
PacketstormSecurity,"Twitter Prepares For US Elections With Security Training, Pen Tests",https://packetstormsecurity.com/news/view/31605/Twitter-Prepares-For-US-Elections-With-Security-Training-Pen-Tests.html,https://j.mp/2S9uJwh
PacketstormSecurity,Amazon Unveils Flying Ring Security Drone,https://packetstormsecurity.com/news/view/31607/Amazon-Unveils-Flying-Ring-Security-Drone.html,https://j.mp/3j1GAIt
PacketstormSecurity,Wireshark Analyzer 3.2.7,https://packetstormsecurity.com/files/159289/wireshark-3.2.7.tar.xz,https://j.mp/2G6kzcO
PacketstormSecurity,Falco 0.26.0,https://packetstormsecurity.com/files/159288/falco-0.26.0.tar.gz,https://j.mp/3cx9lKK
PacketstormSecurity,Simple Online Food Ordering System 1.0 SQL Injection,https://packetstormsecurity.com/files/159287/simpleonlinefood10-sql.txt,https://j.mp/33WnPzF
PacketstormSecurity,Red Hat Security Advisory 2020-3835-01,https://packetstormsecurity.com/files/159282/RHSA-2020-3835-01.txt,https://j.mp/32ZFZS1
PacketstormSecurity,Red Hat Security Advisory 2020-3832-01,https://packetstormsecurity.com/files/159281/RHSA-2020-3832-01.txt,https://j.mp/3j4eSus
PacketstormSecurity,Red Hat Security Advisory 2020-3836-01,https://packetstormsecurity.com/files/159280/RHSA-2020-3836-01.txt,https://j.mp/33VFDel
PacketstormSecurity,Red Hat Security Advisory 2020-3833-01,https://packetstormsecurity.com/files/159279/RHSA-2020-3833-01.txt,https://j.mp/3hYM6tZ
PacketstormSecurity,Red Hat Security Advisory 2020-3834-01,https://packetstormsecurity.com/files/159278/RHSA-2020-3834-01.txt,https://j.mp/3crHdIV
PacketstormSecurity,Red Hat Security Advisory 2020-3806-01,https://packetstormsecurity.com/files/159276/RHSA-2020-3806-01.txt,https://j.mp/3cAh0I3
PacketstormSecurity,Red Hat Security Advisory 2020-3807-01,https://packetstormsecurity.com/files/159275/RHSA-2020-3807-01.txt,https://j.mp/3i2LX8V
PacketstormSecurity,iOS Swift Anti-Jailbreak Bypass With Frida,https://packetstormsecurity.com/files/159286/ios-swift-jailbreak.pdf,https://j.mp/33RHT6m
