feed,title,long_url,short_url
irc-rss-feed-bot,0.10.0,https://github.com/impredicative/irc-rss-feed-bot/releases/tag/0.10.0,
irc-rss-feed-bot,0.9.41,https://github.com/impredicative/irc-rss-feed-bot/releases/tag/0.9.41,
