feed,title,long_url,short_url
NVD-NIST,"CVE-2020-10002 (icloud, ipad_os, iphone_os, itunes, mac_os_x, tvos, watchos)",https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-10002,https://j.mp/3mXo4CW
NVD-NIST,"CVE-2020-10003 (ipad_os, iphone_os, mac_os_x, tvos, watchos)",https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-10003,https://j.mp/36YFqd0
NVD-NIST,CVE-2020-10009 (mac_os_x),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-10009,https://j.mp/33UpF4P
NVD-NIST,"CVE-2020-10011 (ipados, iphone_os, mac_os_x)",https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-10011,https://j.mp/3oBNV3J
NVD-NIST,CVE-2020-27896 (mac_os_x),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-27896,https://j.mp/3n2WvZ3
NVD-NIST,CVE-2020-29579 (express-gateway_docker),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-29579,https://j.mp/37NXOoi
NVD-NIST,CVE-2020-29580 (storm_docker),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-29580,https://j.mp/3gtsGhC
NVD-NIST,CVE-2020-29581 (spiped_docker),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-29581,https://j.mp/37SmUSK
NVD-NIST,CVE-2020-29595 (photo_studio_2021),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-29595,https://j.mp/37SmN9M
NVD-NIST,"CVE-2020-9947 (icloud, ipados, iphone_os, tvos, watchos)",https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-9947,https://j.mp/2Lmws0Z
NVD-NIST,"CVE-2020-9966 (ipad_os, iphone_os, mac_os_x, tvos, watchos)",https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-9966,https://j.mp/37NXxS7
