feed,title,long_url,short_url
NVD-NIST,CVE-2020-23967 (security_space),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-23967,https://j.mp/2Oh2YUa
NVD-NIST,CVE-2020-28466 (nats_server),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-28466,https://j.mp/3clynww
NVD-NIST,CVE-2021-21159 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-21159,https://j.mp/3vdgNU6
NVD-NIST,CVE-2021-21160 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-21160,https://j.mp/3clWcnT
NVD-NIST,CVE-2021-21161 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-21161,https://j.mp/30CRsEW
NVD-NIST,CVE-2021-21163 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-21163,https://j.mp/3l5z2pZ
NVD-NIST,CVE-2021-21164 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-21164,https://j.mp/3rEuycr
NVD-NIST,CVE-2021-21173 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-21173,https://j.mp/3qESElY
NVD-NIST,CVE-2021-21174 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-21174,https://j.mp/3bDTdbf
NVD-NIST,CVE-2021-21175 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-21175,https://j.mp/3bDThrv
NVD-NIST,CVE-2021-21176 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-21176,https://j.mp/2Nckg4c
NVD-NIST,CVE-2021-21177 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-21177,https://j.mp/3clylVq
NVD-NIST,CVE-2021-21183 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-21183,https://j.mp/30C9tDi
NVD-NIST,CVE-2021-21184 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-21184,https://j.mp/3bBgYkb
NVD-NIST,CVE-2021-21185 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-21185,https://j.mp/30BcbZO
NVD-NIST,CVE-2021-21187 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-21187,https://j.mp/3bDeCRQ
NVD-NIST,CVE-2021-21188 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-21188,https://j.mp/3bBaQbI
NVD-NIST,CVE-2021-23351 (go-proxyproto),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-23351,https://j.mp/3tce7EA
NVD-NIST,CVE-2021-27222 (time_in_status),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-27222,https://j.mp/3qEaK7A
