feed,title,long_url,short_url
gNews,"NormCyber: enterprise-level cybersecurity for the midmarket | Automation & AI - Mining Global - Mining News, Magazine and Website",https://www.miningglobal.com/automation-and-ai/normcyber-enterprise-level-cybersecurity-midmarket,https://j.mp/2ZaGiXR
