feed,title,long_url,short_url
gNews,"Nulogy partners with Canadian Government's scale.ai to launch intelligent supply chain project | Technology - Supply Chain Digital - Supply Chain News, Magazine and Website",https://supplychaindigital.com/technology-4/nulogy-partners-canadian-governments-scaleai-launch-intelligent-supply-chain-project,https://j.mp/3u6wydA
