feed,title,long_url,short_url
gNews,Atos to Acquire Leading Cybersecurity Services Company Motiv - AiThority,https://aithority.com/security/atos-to-acquire-leading-cybersecurity-services-company-motiv/,https://j.mp/3aS3AIq
