feed,title,long_url,short_url
gNews,Rolls Royce launches cybersecurity research network | Technology - Manufacturing Global,https://manufacturingglobal.com/technology/rolls-royce-launches-cybersecurity-research-network,https://j.mp/3bK1A4I
