feed,title,long_url,short_url
PacketstormSecurity,Activision Reveals Malware Disguised As Call Of Duty: Warzone Cheats,https://packetstormsecurity.com/news/view/32158/Activision-Reveals-Malware-Disguised-As-Call-Of-Duty-Warzone-Cheats.html,https://j.mp/2PNy3iu
PacketstormSecurity,Microsoft To Sell Augmented Reality Goggles To Army,https://packetstormsecurity.com/news/view/32155/Microsoft-To-Sell-Augmented-Reality-Goggles-To-Army.html,https://j.mp/3cIUEG9
PacketstormSecurity,North Korean Hackers Return Targeting Infosec Researchers,https://packetstormsecurity.com/news/view/32156/North-Korean-Hackers-Return-Targeting-Infosec-Researchers.html,https://j.mp/2QTxXX7
PacketstormSecurity,Fraud Ring Launders Money Via Fake Charity Donation,https://packetstormsecurity.com/news/view/32157/Fraud-Ring-Launders-Money-Via-Fake-Charity-Donation.html,https://j.mp/39yU5wv
PacketstormSecurity,"Packet Storm New Exploits For March, 2021",https://packetstormsecurity.com/files/162060/2103-exploits.tgz,https://j.mp/3uiA3yl
PacketstormSecurity,F5 iControl Server-Side Request Forgery / Remote Command Execution,https://packetstormsecurity.com/files/162059/f5_icontrol_rest_ssrf_rce.rb.txt,https://j.mp/3wbVUsS
PacketstormSecurity,SaltStack Salt API Unauthenticated Remote Command Execution,https://packetstormsecurity.com/files/162058/saltstack_salt_wheel_async_rce.rb.txt,https://j.mp/39vgs5N
PacketstormSecurity,Cheating Cheaters - Malware Delivered As Call Of Duty Cheats,https://packetstormsecurity.com/files/162057/cheating_cheaters_final.pdf,https://j.mp/2Ppyr72
PacketstormSecurity,Global Socket 1.4.28,https://packetstormsecurity.com/files/162056/gsocket-1.4.28.tar.gz,https://j.mp/3wrnF0X
PacketstormSecurity,ScadaBR 1.0 Shell Upload,https://packetstormsecurity.com/files/162054/scadabr10-shell.txt,https://j.mp/3we63FH
PacketstormSecurity,School Registration And Fee System 1.0 Cross Site Scripting,https://packetstormsecurity.com/files/162053/srfs10-xss.txt,https://j.mp/3wjmDnp
PacketstormSecurity,School Registration And Fee System 1.0 SQL Injection,https://packetstormsecurity.com/files/162052/srfs10-sql.txt,https://j.mp/2PIaF61
PacketstormSecurity,phpPgAdmin 7.13.0 Command Execution,https://packetstormsecurity.com/files/162051/phppgadmin7130-exec.txt,https://j.mp/3fw9u4z
PacketstormSecurity,Company Crime Tracking Software 1.0 Cross Site Scripting,https://packetstormsecurity.com/files/162050/ccts10-xss.txt,https://j.mp/3fw9jGr
PacketstormSecurity,Latrix 0.6.0 SQL Injection,https://packetstormsecurity.com/files/162049/latrix060-sql.txt,https://j.mp/39tUX5B
