feed,title,long_url,short_url
gNews,US-Israel Energy Center announces winner of $6m funding for cybersecurity solutions in energy sector | Ctech - CTech,"https://www.calcalistech.com/ctech/articles/0,7340,L-3904256,00.html",https://j.mp/3g6VnTs
