feed,title,long_url,short_url
gNews,Cybersecurity Hardening Guide Released By Zenitel | Security News - SecurityInformed,https://www.securityinformed.com/news/zenitel-releases-cybersecurity-hardening-guide-co-3411-ga-co-1602776501-ga-npr.1616750177.html,https://j.mp/3sppfh3
