feed,title,long_url,short_url
gNews,Acronis Join Hands With World Economic Forum Centre For Cybersecurity | Security News - SecurityInformed,https://www.securityinformed.com/news/acronis-world-economic-forum-centre-cybersecurity-co-1599725396-ga.1606464551.html,https://j.mp/2KLo0bi
