feed,title,long_url,short_url
gNews,ComNet Introduces Link Guardian Unidirectional Media Converter | Security News - SecurityInformed,https://www.securityinformed.com/news/comnet-expands-line-cybersecurity-products-adding-co-4089-ga-co-14545-ga.1610447906.html?ref=nav,https://j.mp/2KNV2I4
