feed,title,long_url,short_url
NVD-NIST,CVE-2020-24877 (zzzphp),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-24877,https://j.mp/3bSzMvH
NVD-NIST,CVE-2021-21071 (animate),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-21071,https://j.mp/3llI4iB
NVD-NIST,CVE-2021-21072 (animate),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-21072,https://j.mp/3cFI4WZ
NVD-NIST,CVE-2021-21073 (animate),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-21073,https://j.mp/38Lxtsd
NVD-NIST,CVE-2021-21074 (animate),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-21074,https://j.mp/3qOijbP
NVD-NIST,CVE-2021-21075 (animate),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-21075,https://j.mp/3qXvnfi
NVD-NIST,CVE-2021-21076 (animate),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-21076,https://j.mp/38Hsys8
NVD-NIST,CVE-2021-23355 (ps-kill),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-23355,https://j.mp/3rNEbW6
NVD-NIST,CVE-2021-27058 (365_apps),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-27058,https://j.mp/3lkJMkg
NVD-NIST,CVE-2021-27060 (visual_studio_code),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-27060,https://j.mp/3qR9nCC
