feed,title,long_url,short_url
KrebsonSecurity,GoDaddy Employees Used in Attacks on Multiple Cryptocurrency Services,https://krebsonsecurity.com/2020/11/godaddy-employees-used-in-attacks-on-multiple-cryptocurrency-services/,https://j.mp/3kWoSGm
