feed,title,long_url,short_url
PacketstormSecurity,SolarWinds Hack Continues To Spread: What You Need To Know,https://packetstormsecurity.com/news/view/31879/SolarWinds-Hack-Continues-To-Spread-What-You-Need-To-Know.html,https://j.mp/2JgMYPh
PacketstormSecurity,Hackers Threaten To Leak Plastic Surgery Pictures,https://packetstormsecurity.com/news/view/31878/Hackers-Threaten-To-Leak-Plastic-Surgery-Pictures.html,https://j.mp/3hnnegP
PacketstormSecurity,Lazarus Group Hits COVID-19 Vaccine Maker In Espionage Attack,https://packetstormsecurity.com/news/view/31881/Lazarus-Group-Hits-COVID-19-Vaccine-Maker-In-Espionage-Attack.html,https://j.mp/2WMdiUs
PacketstormSecurity,Windows Zero-Day Still Circulating After Faulty Fix,https://packetstormsecurity.com/news/view/31880/Windows-Zero-Day-Still-Circulating-After-Faulty-Fix.html,https://j.mp/3mTEQlO
PacketstormSecurity,Apache Struts 2 Forced Multi OGNL Evaluation,https://packetstormsecurity.com/files/160721/struts2_multi_eval_ognl.rb.txt,https://j.mp/34KL94S
PacketstormSecurity,Lynis Auditing Tool 3.0.2,https://packetstormsecurity.com/files/160720/lynis-3.0.2.tar.gz,https://j.mp/3aH5c88
PacketstormSecurity,Faraday 3.14.0,https://packetstormsecurity.com/files/160719/faraday-3.14.0.tar.gz,https://j.mp/3mIY1i5
PacketstormSecurity,Arteco Web Client DVR/NVR Session Hijacking,https://packetstormsecurity.com/files/160718/ZSL-2020-5613.txt,https://j.mp/3rsPHpZ
PacketstormSecurity,Gentoo Linux Security Advisory 202012-24,https://packetstormsecurity.com/files/160717/glsa-202012-24.txt,https://j.mp/3mN2kZx
PacketstormSecurity,Gentoo Linux Security Advisory 202012-23,https://packetstormsecurity.com/files/160716/glsa-202012-23.txt,https://j.mp/3mKP4ob
PacketstormSecurity,Gentoo Linux Security Advisory 202012-22,https://packetstormsecurity.com/files/160715/glsa-202012-22.txt,https://j.mp/3hiNkBq
PacketstormSecurity,Gentoo Linux Security Advisory 202012-21,https://packetstormsecurity.com/files/160714/glsa-202012-21.txt,https://j.mp/2KUvN6w
PacketstormSecurity,Gentoo Linux Security Advisory 202012-20,https://packetstormsecurity.com/files/160713/glsa-202012-20.txt,https://j.mp/3mMpRKm
PacketstormSecurity,Gentoo Linux Security Advisory 202012-19,https://packetstormsecurity.com/files/160712/glsa-202012-19.txt,https://j.mp/38AzUwO
PacketstormSecurity,WordPress Adning Advertising 1.5.5 Shell Upload,https://packetstormsecurity.com/files/160710/wpadningadvertising155-shell.txt,https://j.mp/34Eb263
PacketstormSecurity,Gentoo Linux Security Advisory 202012-18,https://packetstormsecurity.com/files/160711/glsa-202012-18.txt,https://j.mp/3rryD3S
PacketstormSecurity,Gentoo Linux Security Advisory 202012-17,https://packetstormsecurity.com/files/160709/glsa-202012-17.txt,https://j.mp/34ILuoC
PacketstormSecurity,Gentoo Linux Security Advisory 202012-16,https://packetstormsecurity.com/files/160708/glsa-202012-16.txt,https://j.mp/3nPKwON
PacketstormSecurity,Gentoo Linux Security Advisory 202012-15,https://packetstormsecurity.com/files/160707/glsa-202012-15.txt,https://j.mp/3aHBNub
PacketstormSecurity,Gentoo Linux Security Advisory 202012-14,https://packetstormsecurity.com/files/160706/glsa-202012-14.txt,https://j.mp/3mNKWUo
PacketstormSecurity,WordPress WP-PostRatings 1.86 Cross Site Scripting,https://packetstormsecurity.com/files/160705/wppostratings186-xss.txt,https://j.mp/3nPKxlP
PacketstormSecurity,Gentoo Linux Security Advisory 202012-13,https://packetstormsecurity.com/files/160704/glsa-202012-13.txt,https://j.mp/2WW3tnn
PacketstormSecurity,Gentoo Linux Security Advisory 202012-12,https://packetstormsecurity.com/files/160703/glsa-202012-12.txt,https://j.mp/3nII5NY
PacketstormSecurity,Gentoo Linux Security Advisory 202012-11,https://packetstormsecurity.com/files/160702/glsa-202012-11.txt,https://j.mp/3nPKx5j
PacketstormSecurity,Gentoo Linux Security Advisory 202012-10,https://packetstormsecurity.com/files/160701/glsa-202012-10.txt,https://j.mp/3mKLbQo
PacketstormSecurity,GitLab 11.4.7 Remote Code Execution,https://packetstormsecurity.com/files/160699/gitlab1147a-exec.txt,https://j.mp/34Hxlbo
PacketstormSecurity,Gentoo Linux Security Advisory 202012-09,https://packetstormsecurity.com/files/160700/glsa-202012-09.txt,https://j.mp/3nZP1WY
